,image_name,rightHip_x,rightHip_y,leftHip_x,leftHip_y,rightShoulder_x,rightShoulder_y,leftShoulder_x,leftShoulder_y,rightElbow_x,rightElbow_y,leftElbow_x,leftElbow_y,rightWrist_x,rightWrist_y,leftWrist_x,leftWrist_y,label
127,img_127.jpg,0.67655194,0.6597075,0.67708987,0.7446823,0.45230687,0.6195541,0.4477414,0.75616044,0.3946789,0.5566522,0.3790232,0.8276903,0.29799682,0.54236084,0.28114077,0.85564065,1
128,img_128.jpg,0.6781088,0.6634158,0.68016875,0.75120485,0.4501761,0.62022257,0.44704044,0.7606274,0.39699125,0.5548361,0.3895919,0.8300137,0.29623026,0.5350822,0.29189572,0.8651774,1
129,img_129.jpg,0.67872477,0.6661425,0.6797113,0.750255,0.45115417,0.6199693,0.45249522,0.76635325,0.39813125,0.5539288,0.39506137,0.8416063,0.30285233,0.5274568,0.30558434,0.88399065,1
130,img_130.jpg,0.6983435,0.6737747,0.7018212,0.76401913,0.45210418,0.6235888,0.4530006,0.7749164,0.39742416,0.54936826,0.41365504,0.86871123,0.31186745,0.5103556,0.32716283,0.9343888,1
131,img_131.jpg,0.71026003,0.67726606,0.7151457,0.7717144,0.4566517,0.62615955,0.45309195,0.78531903,0.40218434,0.54791975,0.40983742,0.8920871,0.3176089,0.5042549,0.321172,0.96318614,1
132,img_132.jpg,0.7112112,0.68195456,0.72080696,0.77479494,0.45794415,0.6315673,0.45703468,0.785617,0.41818064,0.5513413,0.4248339,0.8981611,0.3435987,0.5020799,0.35914788,0.9681437,0
133,img_133.jpg,0.70773023,0.68462026,0.71408844,0.77609026,0.46081972,0.638307,0.46163318,0.7830421,0.4224336,0.5504352,0.44854936,0.8832316,0.3602191,0.5018171,0.38182932,0.9692049,0
134,img_134.jpg,0.7113616,0.6876168,0.7224457,0.7878375,0.45967793,0.6429287,0.46054587,0.78474,0.43089172,0.5502826,0.46023846,0.88760865,0.37384176,0.5023646,0.4335388,0.96742797,0
135,img_135.jpg,0.70600915,0.6908583,0.7096173,0.7912371,0.4545909,0.64708877,0.4553278,0.7839402,0.43654507,0.55224717,0.4655949,0.88824934,0.37609524,0.49402225,0.44468006,0.9657931,0
136,img_136.jpg,0.6938407,0.69297826,0.69930804,0.790662,0.46035773,0.65368617,0.45714533,0.79368347,0.44816965,0.5496872,0.47531062,0.8927483,0.39082235,0.48899317,0.45411515,0.97154856,0
137,img_137.jpg,0.6996953,0.70289147,0.70330215,0.79921955,0.45529574,0.6609398,0.45372328,0.79722613,0.4603636,0.5640888,0.48274025,0.8953256,0.4075755,0.48658633,0.4587444,0.96910214,0
138,img_138.jpg,0.70971215,0.7073822,0.7090623,0.80644405,0.45921552,0.6657931,0.45733392,0.8033599,0.467564,0.5623692,0.4884948,0.90467566,0.42168197,0.4916472,0.46490318,0.96838444,0
139,img_139.jpg,0.7121951,0.7095229,0.71053445,0.80910265,0.4590635,0.66871375,0.45870253,0.80767035,0.47420058,0.5662223,0.49746132,0.90911543,0.43679523,0.48549247,0.4689774,0.9617846,0
140,img_140.jpg,0.7022805,0.7100823,0.70455754,0.8106057,0.45782706,0.67265594,0.4554814,0.8090712,0.48126155,0.57170653,0.50353235,0.90906274,0.44287512,0.4814373,0.47016537,0.9648088,0
141,img_141.jpg,0.6972995,0.7100188,0.69893,0.81515783,0.4583778,0.68630826,0.45886227,0.8307239,0.5015136,0.5946343,0.5336819,0.93766963,0.5306001,0.49053597,0.47720715,0.9689154,0
142,img_142.jpg,0.6953027,0.710839,0.6994733,0.8150534,0.46792698,0.6885888,0.4627393,0.8290596,0.54135644,0.6258076,0.5533996,0.9175767,0.60098386,0.5243513,0.62474155,0.9778452,0
143,img_143.jpg,0.6953029,0.7066319,0.69890064,0.814319,0.4694267,0.6869948,0.46356365,0.8269391,0.55007386,0.63143384,0.5499011,0.9096751,0.6128009,0.5365837,0.6245907,0.9748539,0
144,img_144.jpg,0.698097,0.7061937,0.70271814,0.8151343,0.47137195,0.6871748,0.4675597,0.82650244,0.54770947,0.6353761,0.5510717,0.90707874,0.61299497,0.5402143,0.6353361,0.97008455,0
145,img_145.jpg,0.69649166,0.7032101,0.7016473,0.8121489,0.47200453,0.6856377,0.4654523,0.8203622,0.54893625,0.6362072,0.5484045,0.8974817,0.61799216,0.5448353,0.63603556,0.9628758,0
146,img_146.jpg,0.69912285,0.6981827,0.70239705,0.80852175,0.4709816,0.68326396,0.46434313,0.8163183,0.5517363,0.64054734,0.5501236,0.8856473,0.62231314,0.55983573,0.6415787,0.95969117,0
147,img_147.jpg,0.69824976,0.69247305,0.70068544,0.8015927,0.46936318,0.6812284,0.46610564,0.81072116,0.5547096,0.64192784,0.55610204,0.8836636,0.6298387,0.56010157,0.6556002,0.95665765,0
148,img_148.jpg,0.6933948,0.6897888,0.6967351,0.7951696,0.4722535,0.6809983,0.46558815,0.8050701,0.55375963,0.63220704,0.5551771,0.87861574,0.6312349,0.5540869,0.6470115,0.95392954,0
149,img_149.jpg,0.6931832,0.6793007,0.6985108,0.78401196,0.47110564,0.67186487,0.47025555,0.801435,0.55332893,0.6285794,0.5629003,0.8666877,0.6355463,0.56177914,0.65624666,0.9466571,0
150,img_150.jpg,0.6916208,0.67502296,0.697653,0.779015,0.47236502,0.6648162,0.46963367,0.7940974,0.5587234,0.6232606,0.56476533,0.86416245,0.6414579,0.5613035,0.6511624,0.9350332,0
151,img_151.jpg,0.68990636,0.6718286,0.6966529,0.77403164,0.47139704,0.66301584,0.47222787,0.7893057,0.55660087,0.61806494,0.5616298,0.8586024,0.63958526,0.55451024,0.64813566,0.91798276,0
152,img_152.jpg,0.6905091,0.6680509,0.6978654,0.7700274,0.47576988,0.6634968,0.47380453,0.78547096,0.563192,0.6122078,0.5584934,0.8484583,0.64200276,0.55394137,0.6605264,0.9125147,0
153,img_153.jpg,0.69174045,0.66414607,0.6998889,0.76118207,0.47755975,0.6526575,0.47557837,0.77978265,0.57120055,0.6073332,0.56303275,0.8384478,0.64984745,0.5545555,0.65872306,0.9078352,0
154,img_154.jpg,0.68733686,0.6552723,0.6946441,0.7501904,0.4799618,0.6469728,0.47505313,0.7706183,0.5714419,0.60290277,0.5700357,0.8330955,0.65602434,0.55009663,0.658457,0.8970531,0
155,img_155.jpg,0.6840931,0.64885217,0.6895685,0.7400713,0.47785375,0.6407777,0.477902,0.76919955,0.57419896,0.5882324,0.5694318,0.82776153,0.6657177,0.5503441,0.65896195,0.8848859,0
156,img_156.jpg,0.6840434,0.6296094,0.6921421,0.73359764,0.4804585,0.62411803,0.4782632,0.76154226,0.5804231,0.5851724,0.5630566,0.8116173,0.66724265,0.5459486,0.6575961,0.86185515,0
157,img_157.jpg,0.6819982,0.62367857,0.688455,0.7273826,0.4787855,0.61740303,0.47189948,0.75257486,0.5795604,0.5816372,0.5644398,0.80916715,0.67080086,0.5448302,0.66158897,0.858397,0
158,img_158.jpg,0.6821034,0.61890966,0.68879,0.7202584,0.47970638,0.6121854,0.47570062,0.74622846,0.581141,0.5797126,0.56050396,0.78920287,0.6600701,0.5435222,0.6606679,0.8396685,0
159,img_159.jpg,0.6783092,0.6095502,0.6867484,0.70938396,0.4796676,0.6110335,0.47402757,0.73277104,0.57559407,0.5805424,0.5621671,0.7824478,0.653978,0.5480746,0.6628611,0.83299375,0
160,img_160.jpg,0.6788222,0.6053254,0.6879832,0.7074683,0.4809829,0.60678303,0.47829375,0.73082685,0.5724269,0.5735387,0.5630855,0.7795632,0.6603706,0.54337794,0.6627953,0.8196652,0
161,img_161.jpg,0.6863774,0.6002316,0.69187564,0.703321,0.48439428,0.596537,0.4766296,0.7243061,0.57671165,0.5669838,0.57004076,0.77097577,0.65561223,0.5409484,0.6688112,0.81070846,0
162,img_162.jpg,0.68852586,0.5973286,0.6954428,0.702461,0.4817481,0.59331685,0.47639626,0.7246368,0.57752454,0.5643098,0.57562035,0.7703011,0.65774715,0.5407504,0.67969155,0.7977879,0
163,img_163.jpg,0.69249284,0.5905216,0.6960126,0.69426054,0.47848362,0.5854327,0.47697258,0.71746135,0.5790431,0.56186604,0.57624686,0.7608323,0.66232824,0.539271,0.68308413,0.7948359,0
164,img_164.jpg,0.68591213,0.5875826,0.68784344,0.68841577,0.475469,0.5788566,0.47437954,0.7068476,0.57864094,0.55775577,0.569396,0.7491154,0.661863,0.53798383,0.6776885,0.7837898,0
165,img_165.jpg,0.6814332,0.5847224,0.6792707,0.6836183,0.47491175,0.5758363,0.47333872,0.70310205,0.5756857,0.5533778,0.56108755,0.7482091,0.66733164,0.5356714,0.6719781,0.7784065,0
166,img_166.jpg,0.6864666,0.58575743,0.6821643,0.6849684,0.47679383,0.57268274,0.47576532,0.69988513,0.57780474,0.5488554,0.5646316,0.7381582,0.66661036,0.5360606,0.6763054,0.7694937,0
167,img_167.jpg,0.68490636,0.58368945,0.6791246,0.68404645,0.47694796,0.56727254,0.47526413,0.69677126,0.58325905,0.5460786,0.5655352,0.7340101,0.6727257,0.5313385,0.67884606,0.763862,0
168,img_168.jpg,0.68578064,0.581827,0.68337953,0.6771838,0.48128247,0.5604743,0.4765854,0.6869869,0.5863322,0.54311365,0.56838024,0.7229233,0.6690414,0.53064686,0.6760725,0.755775,0
169,img_169.jpg,0.68257177,0.5810172,0.680663,0.6699983,0.4791513,0.55919313,0.47716102,0.68382066,0.57976985,0.5457556,0.5730314,0.7229497,0.6650911,0.52905,0.6762713,0.75371826,0
170,img_170.jpg,0.68187094,0.576339,0.68013704,0.6620997,0.47954494,0.55677944,0.4775531,0.6832057,0.5801743,0.5441021,0.57153064,0.7193924,0.658272,0.52369225,0.6763107,0.7560992,0
171,img_171.jpg,0.67759895,0.57520705,0.67457783,0.66008735,0.47877437,0.5550918,0.47715968,0.67986935,0.57921374,0.5396803,0.56760067,0.71447843,0.6557337,0.5175899,0.6741284,0.75392455,0
172,img_172.jpg,0.6832229,0.56959546,0.6857821,0.6600579,0.48872936,0.55305326,0.47735536,0.6764392,0.5783551,0.53146726,0.57090914,0.7110562,0.6627511,0.5062946,0.67527974,0.75054765,0
173,img_173.jpg,0.6788837,0.5666525,0.6804942,0.6590401,0.4846079,0.5511602,0.4736913,0.6709502,0.57770014,0.52826583,0.5673948,0.7091342,0.66235566,0.49888206,0.6740632,0.75372016,0
174,img_174.jpg,0.6808447,0.5648068,0.68265915,0.6519991,0.48551702,0.5492609,0.4740646,0.6669853,0.57550025,0.5268123,0.56738925,0.70600903,0.66817963,0.48799717,0.6722883,0.754831,0
175,img_175.jpg,0.6832058,0.5640024,0.68499255,0.64583737,0.48698294,0.5490563,0.476982,0.6639123,0.5766539,0.5235773,0.5683392,0.7041019,0.6632478,0.4881887,0.67057747,0.7528302,0
176,img_176.jpg,0.68179834,0.5610244,0.683113,0.64496744,0.4841848,0.54354006,0.47674584,0.6614996,0.5781548,0.51332223,0.56787974,0.70274794,0.66354847,0.481284,0.66639376,0.75802755,0
177,img_177.jpg,0.68205446,0.5531854,0.6858517,0.64066577,0.48258513,0.53979826,0.47689164,0.6608861,0.5746256,0.5125114,0.5669396,0.70173526,0.65689844,0.47165203,0.66435367,0.7612591,0
178,img_178.jpg,0.6812205,0.55098796,0.6846165,0.6402178,0.4814695,0.5344275,0.47639152,0.6591301,0.57915187,0.50332844,0.5670827,0.7010345,0.6606672,0.46380672,0.6623443,0.7627183,0
179,img_179.jpg,0.6799478,0.5465807,0.68263257,0.6346564,0.4832668,0.5362599,0.47382838,0.65551436,0.5794367,0.5020482,0.5644318,0.6983787,0.65980923,0.45720655,0.6594405,0.76842916,0
180,img_180.jpg,0.67599106,0.52911246,0.67893016,0.6179518,0.47675547,0.516698,0.47292432,0.64373904,0.56707764,0.47053653,0.5591192,0.697018,0.6344621,0.41466078,0.64279723,0.7802465,0
181,img_181.jpg,0.68468,0.5218104,0.6864755,0.61302793,0.4757768,0.5057688,0.4723491,0.6379118,0.5733478,0.44106054,0.55880624,0.6973444,0.6237101,0.37780714,0.6388309,0.77958906,0
182,img_182.jpg,0.69355744,0.51385874,0.6974176,0.6076963,0.4730233,0.4976991,0.47355458,0.6351378,0.5712799,0.42516205,0.55691236,0.6952345,0.61725456,0.36011654,0.6361431,0.784467,0
183,img_183.jpg,0.6934402,0.5094077,0.6968205,0.60030496,0.47254676,0.4960782,0.47211167,0.6331333,0.5701128,0.42404902,0.54974604,0.6892681,0.6212418,0.3398521,0.6192932,0.78570414,0
184,img_184.jpg,0.69318473,0.50717026,0.700711,0.60223347,0.4698299,0.49415594,0.47184128,0.62975574,0.5595039,0.41942722,0.54636025,0.6868974,0.617771,0.3378491,0.6214087,0.7833795,0
185,img_185.jpg,0.69154704,0.5032073,0.69878286,0.5977196,0.46976095,0.49202058,0.47041997,0.62614,0.55309784,0.42280304,0.54242635,0.6860143,0.6144259,0.33026573,0.61536384,0.78450763,0
186,img_186.jpg,0.68910456,0.5015399,0.6960803,0.5961716,0.46654278,0.4889283,0.4699745,0.62429285,0.54760826,0.42590922,0.5432495,0.68896335,0.5938269,0.32879147,0.6148104,0.79223627,0
187,img_187.jpg,0.6922802,0.49832678,0.70048547,0.5930926,0.46631032,0.48703298,0.46897554,0.62174946,0.54515254,0.41706774,0.54132783,0.68928397,0.59305376,0.31951296,0.6057761,0.7879884,0
188,img_188.jpg,0.687283,0.49554908,0.6939689,0.5895449,0.46674168,0.48097953,0.46931908,0.6222689,0.54336727,0.40889797,0.538973,0.6901511,0.5937916,0.30464554,0.5983556,0.7868888,0
189,img_189.jpg,0.68941724,0.49094152,0.6957706,0.58843607,0.46327186,0.47624537,0.46821225,0.61705995,0.54217935,0.399072,0.5314478,0.68313646,0.595158,0.28610438,0.59204626,0.7869639,0
190,img_190.jpg,0.6881038,0.48752153,0.69377536,0.5863906,0.46302342,0.4739867,0.4690286,0.6136619,0.5421255,0.3984283,0.5315117,0.68018,0.58181083,0.2881015,0.5864835,0.78452945,0
191,img_191.jpg,0.68842137,0.48359913,0.6925902,0.5819918,0.46539623,0.4684214,0.46872148,0.6071432,0.54019,0.39528048,0.5372251,0.67928505,0.5738807,0.27909955,0.581322,0.77941775,0
192,img_192.jpg,0.6872992,0.47898448,0.6914717,0.58012664,0.46772552,0.4618131,0.4669962,0.60273904,0.541911,0.39712566,0.5372944,0.6789522,0.5738702,0.27306664,0.5794302,0.77882594,0
193,img_193.jpg,0.6821389,0.47277492,0.68605995,0.57150966,0.46774495,0.45635933,0.46563888,0.600417,0.5453502,0.3926283,0.5367344,0.6778579,0.57626885,0.27031833,0.5783461,0.780154,0
194,img_194.jpg,0.6846101,0.46721324,0.68704236,0.56614554,0.471528,0.45450908,0.46905947,0.59524107,0.5476868,0.38993347,0.53916115,0.6737034,0.5800363,0.26697284,0.5774088,0.7795137,0
195,img_195.jpg,0.68832207,0.45785782,0.6916146,0.5590588,0.47098893,0.44829893,0.47205538,0.5864663,0.5541535,0.3909806,0.54085875,0.66411924,0.577097,0.26584724,0.57617843,0.7718894,0
196,img_196.jpg,0.6874434,0.45227087,0.6912445,0.55376905,0.46896887,0.4439194,0.47029924,0.5833401,0.5535947,0.38709146,0.53907055,0.6617644,0.5715127,0.2666428,0.56879604,0.76229846,0
197,img_197.jpg,0.6857318,0.45136875,0.68914837,0.54818165,0.46964368,0.43840897,0.4721268,0.57983303,0.5397845,0.3632531,0.5364367,0.66054356,0.5649774,0.24698612,0.5619929,0.7604856,0
198,img_198.jpg,0.68119454,0.44443685,0.6849615,0.5411044,0.4676075,0.43276942,0.4720989,0.5723096,0.53240424,0.35811743,0.5336102,0.65894234,0.5595932,0.2422952,0.5543856,0.75000656,0
199,img_199.jpg,0.6806867,0.43784028,0.6845299,0.53739816,0.46743095,0.42591143,0.47136888,0.56340164,0.5338654,0.3590579,0.52848375,0.6507527,0.5533246,0.24074058,0.5412353,0.75135434,0
200,img_200.jpg,0.6906378,0.39855993,0.69019294,0.49945247,0.460779,0.3844341,0.47349644,0.5345581,0.48908442,0.29147995,0.484145,0.64098155,0.45749694,0.18740426,0.44778347,0.72445273,0
201,img_201.jpg,0.6906883,0.3970576,0.6891395,0.4987547,0.4560538,0.38297504,0.469012,0.5300228,0.47277677,0.2740589,0.4768823,0.62759906,0.43481553,0.19184892,0.44342524,0.71404135,0
202,img_202.jpg,0.6899869,0.39516887,0.6914449,0.49973845,0.4516163,0.38134798,0.46514767,0.5251614,0.46232575,0.26110947,0.46896124,0.62627554,0.4202765,0.18555892,0.42742753,0.70916843,0
203,img_203.jpg,0.6922044,0.38854218,0.69475806,0.49425933,0.45141035,0.37557077,0.46417743,0.5201111,0.45754334,0.25830716,0.45893496,0.623112,0.40911397,0.17453164,0.41928035,0.7081496,0
204,img_204.jpg,0.69604534,0.38720998,0.6988938,0.49316597,0.45657504,0.37135565,0.4671651,0.51911426,0.45263284,0.25770828,0.45515856,0.61649364,0.39611578,0.1722198,0.40961927,0.7079622,0
205,img_205.jpg,0.69815767,0.3854277,0.6990473,0.4919879,0.45824957,0.3685367,0.47108337,0.5187441,0.44308993,0.25807634,0.44818172,0.6165914,0.38134915,0.16770536,0.40086955,0.70417726,0
206,img_206.jpg,0.69550276,0.38394135,0.6972703,0.48607886,0.4585613,0.36843795,0.4713993,0.5140306,0.4375369,0.2598741,0.4464283,0.60222363,0.37917835,0.17173326,0.38611206,0.690603,0
207,img_207.jpg,0.69658536,0.38040793,0.7001977,0.4841078,0.45724404,0.36849102,0.4704914,0.5123088,0.4370018,0.26211646,0.43906975,0.60768247,0.37679476,0.17457661,0.38079304,0.6638376,0
208,img_208.jpg,0.69141597,0.3804308,0.6906469,0.484174,0.45291233,0.36527106,0.46616888,0.5117339,0.42175257,0.25917453,0.42263955,0.60125583,0.36139888,0.17944291,0.36226153,0.6726072,0
209,img_209.jpg,0.69157994,0.3803742,0.6908281,0.48439604,0.4559887,0.36483717,0.46484697,0.51484233,0.41467553,0.25211814,0.41629142,0.60345304,0.3510117,0.17872141,0.33928308,0.6720958,0
210,img_210.jpg,0.6932399,0.3755009,0.69312847,0.48171216,0.45060718,0.35956973,0.46282375,0.5142378,0.4055711,0.24670254,0.4104335,0.59774804,0.33906993,0.17469136,0.3329897,0.6677494,0
211,img_211.jpg,0.6929357,0.37287754,0.6921629,0.4784914,0.44845828,0.35682794,0.45902407,0.5118545,0.39923924,0.2454904,0.40801865,0.59573495,0.3291814,0.18128371,0.31779844,0.6603633,0
212,img_212.jpg,0.6909778,0.3727063,0.6914778,0.47962898,0.44803053,0.35392353,0.45640072,0.507017,0.39024734,0.25295618,0.40594542,0.595204,0.30653542,0.1892091,0.31058398,0.6462174,0
213,img_213.jpg,0.69130886,0.37096843,0.6927492,0.47839794,0.44711912,0.35163933,0.45383835,0.5058733,0.37774813,0.25487435,0.39456457,0.588532,0.29966128,0.19294617,0.29824537,0.645059,1
214,img_214.jpg,0.692206,0.37037504,0.6933719,0.47692868,0.44838175,0.35091162,0.45773315,0.50722474,0.37851426,0.2568189,0.39596614,0.58561856,0.29330266,0.19806454,0.2931398,0.6343499,1
215,img_215.jpg,0.69330186,0.37104833,0.6934256,0.47800952,0.44913584,0.35050806,0.4565657,0.5057187,0.37867922,0.25532106,0.39494988,0.5847256,0.2897077,0.20396554,0.2950077,0.6318457,1
216,img_216.jpg,0.6898133,0.37136966,0.6906089,0.4783467,0.45294103,0.3512348,0.45753103,0.50401413,0.3754922,0.2545627,0.38693345,0.58222485,0.28504103,0.2104306,0.29235566,0.6214041,1
217,img_217.jpg,0.6891336,0.3731546,0.68949693,0.47884497,0.45217443,0.34947324,0.45372817,0.50088847,0.37641925,0.25903693,0.38398716,0.57646215,0.2852774,0.21287808,0.28651726,0.6201433,1
218,img_218.jpg,0.68779314,0.37119204,0.6876492,0.47719246,0.44890225,0.3482659,0.45152515,0.49956974,0.37594646,0.25993893,0.3832625,0.57404953,0.28021395,0.21491027,0.294247,0.60430944,1
219,img_219.jpg,0.6880664,0.37080026,0.6888021,0.4759701,0.450572,0.34746695,0.44945085,0.50079584,0.37615475,0.25886387,0.3774464,0.573357,0.28244454,0.21606457,0.27210107,0.60344446,1
220,img_220.jpg,0.69035554,0.3691116,0.690143,0.4732215,0.45269257,0.3455362,0.45079207,0.50016963,0.37590635,0.2650383,0.37118393,0.5649131,0.27360106,0.21995011,0.2651201,0.5944894,1
221,img_221.jpg,0.6887181,0.36560398,0.68818444,0.47119278,0.45503312,0.34488878,0.45371673,0.49472123,0.374778,0.26588482,0.3678558,0.5669875,0.26933068,0.22374468,0.27518517,0.5836009,1
222,img_222.jpg,0.6885334,0.36396682,0.68715274,0.46827942,0.45372528,0.34451362,0.45224592,0.49073458,0.3718905,0.2581331,0.3711548,0.56075424,0.26388666,0.23093641,0.26451498,0.57752085,1
223,img_223.jpg,0.6896722,0.3621659,0.6875514,0.46776265,0.4549982,0.34418374,0.44985133,0.4897744,0.37096536,0.25780192,0.3654092,0.55855685,0.2635454,0.2354151,0.26683867,0.5723634,1
224,img_224.jpg,0.695794,0.3597024,0.69328165,0.4669358,0.45423752,0.3404045,0.4480879,0.48653683,0.37218198,0.26266894,0.37524328,0.5521535,0.26198632,0.23719579,0.27186644,0.5689569,1
225,img_225.jpg,0.69193983,0.35739335,0.68827784,0.46389443,0.45162162,0.33757004,0.44642586,0.48229083,0.37092257,0.2608115,0.37819135,0.5445964,0.25863504,0.23690966,0.2765112,0.56174064,1
226,img_226.jpg,0.6942656,0.35512507,0.6912408,0.45940286,0.44963402,0.3341747,0.4460711,0.47932607,0.3683492,0.25876272,0.3698768,0.5460423,0.25629133,0.23665957,0.27092403,0.55809367,1
227,img_227.jpg,0.69462144,0.3510756,0.6961357,0.4592286,0.44765386,0.33060127,0.44730005,0.47517726,0.36135006,0.2523343,0.3675203,0.54132074,0.25081748,0.23679152,0.2659306,0.54715663,1
228,img_228.jpg,0.69726217,0.34591633,0.7012718,0.45397386,0.4461817,0.32871583,0.44750246,0.47005802,0.3594699,0.24944681,0.36340523,0.53842556,0.24836439,0.235033,0.26700008,0.5436695,1
229,img_229.jpg,0.69885015,0.3413683,0.70210093,0.44647115,0.44241676,0.3223438,0.44551978,0.4660566,0.3566396,0.24762335,0.36061296,0.5348784,0.24376057,0.23401055,0.2618632,0.5399964,1
230,img_230.jpg,0.68917644,0.3374231,0.6869468,0.43746042,0.4341893,0.31681377,0.4382906,0.46092397,0.35483688,0.24769983,0.36009178,0.5251596,0.24408469,0.23307006,0.25970024,0.53049356,1
231,img_231.jpg,0.68295074,0.3364352,0.68321365,0.43531042,0.42955464,0.3115821,0.43823278,0.45698914,0.35670638,0.24372344,0.359958,0.5163031,0.24037382,0.23057106,0.25941688,0.52570766,1
232,img_232.jpg,0.67460215,0.33246648,0.6789164,0.42492172,0.42854697,0.3071942,0.4341992,0.45153376,0.35414752,0.23737246,0.36431572,0.508402,0.24009894,0.22868101,0.25486436,0.5187955,1
233,img_233.jpg,0.67268634,0.32139134,0.6789093,0.415428,0.4264241,0.30050308,0.43177176,0.445971,0.35148495,0.23263276,0.35745853,0.5056507,0.23896275,0.22758934,0.25104225,0.5102593,1
234,img_234.jpg,0.6693222,0.32053548,0.67325735,0.41352504,0.42521283,0.29580104,0.43464383,0.44260666,0.3538885,0.23014764,0.35873199,0.50176114,0.25201398,0.21829705,0.2567358,0.50715685,1
235,img_235.jpg,0.6693918,0.31556314,0.67496693,0.41121826,0.42510134,0.29017496,0.43689665,0.4379059,0.35518873,0.22606795,0.36161873,0.49917996,0.24388222,0.21667522,0.26445472,0.5028108,1
236,img_236.jpg,0.6690844,0.3083595,0.6774141,0.4009841,0.42623705,0.28716788,0.43876487,0.433503,0.35372,0.22321764,0.35950595,0.49486455,0.24235535,0.21235436,0.25888234,0.4986734,1
237,img_237.jpg,0.66611195,0.30641112,0.6730952,0.39993748,0.42464393,0.2847384,0.43686992,0.43025514,0.34824198,0.21902153,0.35956138,0.4923306,0.2408453,0.21239255,0.2613125,0.49357408,1
238,img_238.jpg,0.6658696,0.30129766,0.6764202,0.39561212,0.42517525,0.28307906,0.43294019,0.42799723,0.34283167,0.21343623,0.35826418,0.49077177,0.23394702,0.2052854,0.2535767,0.49074054,1
239,img_239.jpg,0.66594523,0.29998073,0.6753551,0.3926087,0.42476255,0.2816422,0.4301172,0.4269142,0.34752914,0.21160555,0.35832995,0.48166114,0.24012735,0.19764942,0.2549885,0.48758337,1
240,img_240.jpg,0.6655709,0.29725742,0.67397976,0.39426503,0.4240951,0.27741763,0.42733657,0.4259205,0.34959197,0.2074121,0.35753617,0.47845972,0.23854771,0.1963427,0.25603592,0.48831043,1
241,img_241.jpg,0.66509974,0.29408455,0.6742243,0.39092538,0.42474383,0.2722547,0.42645806,0.42342836,0.34534535,0.20630279,0.35803294,0.47604972,0.23414086,0.1904555,0.25267455,0.48845077,1
242,img_242.jpg,0.66688025,0.2909369,0.6761966,0.38831124,0.42287177,0.2690171,0.4284981,0.42082426,0.34430182,0.20233868,0.36087805,0.47351444,0.23298424,0.18752801,0.25850013,0.4859224,1
243,img_243.jpg,0.66661155,0.28969124,0.67551386,0.38500595,0.42436177,0.26669198,0.42964384,0.41725892,0.34807175,0.20011184,0.36561656,0.4678939,0.23237328,0.18511164,0.26575828,0.48170993,1
244,img_244.jpg,0.66610146,0.28588402,0.674216,0.3810088,0.42420465,0.2650138,0.4315428,0.4138077,0.34494686,0.1971741,0.36590576,0.4663323,0.23266584,0.1772155,0.25861856,0.4807285,1
245,img_245.jpg,0.6687748,0.28375232,0.67819774,0.37691325,0.42271852,0.2645338,0.42875704,0.41334152,0.3428802,0.19271132,0.36417553,0.46514007,0.23473696,0.17506868,0.25952706,0.48057693,1
246,img_246.jpg,0.66874516,0.28315145,0.6795788,0.37524527,0.4221134,0.26048347,0.42978033,0.40802965,0.34278762,0.19242267,0.35963315,0.46194535,0.24305809,0.17212908,0.25961244,0.4784147,1
247,img_247.jpg,0.67047954,0.28136554,0.6803615,0.37433812,0.4234479,0.25820374,0.42973953,0.4083392,0.34560007,0.1918339,0.35625002,0.46147102,0.2399612,0.17084496,0.2560715,0.4731953,1
248,img_248.jpg,0.6690325,0.27972695,0.6798171,0.37678704,0.42488736,0.25628895,0.4298933,0.40616924,0.34686399,0.1907401,0.35555312,0.4618567,0.24302219,0.16823773,0.25357577,0.4695387,1
249,img_249.jpg,0.66864514,0.2780499,0.6779441,0.37455863,0.42610705,0.2560999,0.43009946,0.404361,0.35134107,0.18717156,0.35676843,0.46181652,0.24101958,0.16728906,0.25512037,0.46685585,1
250,img_250.jpg,0.66643655,0.27746257,0.67269814,0.37388545,0.4268794,0.25498235,0.42611378,0.40260026,0.3551982,0.1852647,0.35731882,0.46177095,0.2446696,0.16066243,0.25808242,0.46480796,1
251,img_251.jpg,0.66686416,0.27745456,0.6728079,0.3741132,0.42517695,0.25302517,0.42761385,0.40148205,0.35646433,0.18502149,0.3558509,0.45933813,0.24586931,0.1597516,0.2587455,0.4602698,1
252,img_252.jpg,0.66538155,0.27701658,0.6709409,0.37362152,0.42542872,0.25250572,0.42729932,0.3997789,0.35819602,0.18601601,0.3572447,0.45754445,0.2481063,0.15976244,0.2608634,0.4565496,1
253,img_253.jpg,0.6662517,0.27644685,0.6723303,0.37310696,0.42637926,0.25289124,0.42780542,0.39879447,0.35826045,0.18624823,0.354721,0.4581611,0.24534655,0.16668266,0.2577915,0.45496786,1
254,img_254.jpg,0.6649513,0.27517742,0.67111266,0.3736192,0.42633516,0.25159165,0.42813334,0.39867026,0.35781157,0.18573421,0.3575327,0.45730156,0.24913588,0.16043024,0.258367,0.45319462,1
255,img_255.jpg,0.6671933,0.27510005,0.6728295,0.37297893,0.42692682,0.25168502,0.42772835,0.3979672,0.35807094,0.18561828,0.35716414,0.4561406,0.24854198,0.16034213,0.25834602,0.45273185,1
